TargetWords	Condition	ContextCode	N400	Subject	PlausibilityJudgement	Electrode	Cloze	FullText	ON	ZipfFrequency
try	BC	011	-6.52	CP07	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.55	CP01	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	15.45	CP29	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-0.03	CP09	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	14.96	CP12	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.12	CP12	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5.45	CP01	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	0.61	CP01	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.47	CP12	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-1.46	CP09	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	0.16	CP09	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	4.47	CP07	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5.59	CP09	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	14.87	CP29	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.13	CP15	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5	CP15	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.25	CP01	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.84	CP07	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	11.89	CP01	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	12.86	CP12	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-4.81	CP07	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	9.46	CP15	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5.8	CP01	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-4.13	CP07	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	12.14	CP29	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	1.85	CP15	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	12.98	CP01	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.51	CP12	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	15.88	CP29	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	1.58	CP12	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5.57	CP15	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-3.56	CP09	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	2.97	CP15	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	2	CP01	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	1.39	CP07	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-2.29	CP09	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.59	CP29	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	2.55	TP05	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.64	TP37	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	13.11	TP37	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	9.32	TP22	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	1.48	TP24	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	4.16	TP22	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	11.29	TP05	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	8.26	TP37	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	12.33	TP30	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-0.02	TP09	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.03	TP09	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-6.13	TP01	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.51	TP05	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-4.74	TP31	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	10.91	TP22	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.4	TP09	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-4.69	TP01	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5.53	TP24	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.38	TP30	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-1.12	TP01	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-7.71	TP31	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	8.29	TP30	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	14.19	TP37	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5.14	TP24	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-7.43	TP31	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	15.74	TP37	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.01	TP05	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-11.91	TP01	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.64	TP37	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5.78	TP09	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	0.27	TP24	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	2.72	TP24	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	9.32	TP30	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-4.98	TP31	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-1.95	TP01	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	2.42	TP22	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	15.34	TP05	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	6.2	TP22	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.42	TP22	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-5.63	TP31	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-0.57	TP24	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-3.54	TP31	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	4.05	TP05	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	9.11	TP24	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	2.21	TP09	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	6.21	TP09	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5.31	TP30	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.97	TP22	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-4.69	TP31	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.25	TP37	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	3.83	TP30	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	16.29	TP05	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-7.83	TP31	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	10.98	TP37	1.33	CP3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.31	TP30	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	7.68	TP30	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	9.1	TP05	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	9.32	TP05	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-0.61	TP24	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	6.89	TP22	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-6.05	TP01	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	5.32	TP09	1.33	P3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-2.36	TP01	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	11.47	TP37	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-6.78	TP31	1.33	P4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	12.74	TP30	1.33	C3	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-1.16	TP09	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	4.31	TP24	1.33	Cz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-5.24	TP01	1.33	Pz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	2.16	TP09	1.33	CP4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	9.2	TP22	1.33	C4	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
try	BC	011	-6.97	TP01	1.33	CPz	0.03448275862068965	His first film was a failure, but he learned some techniques in that first try	7	5.5
look	BC	017	-5.72	CP02	1.79	CP3	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	11.58	CP19	1.79	Pz	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	-0.81	CP06	1.79	CP3	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	-1.03	CP22	1.79	CP4	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	1.64	CP16	1.79	CP3	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	1.84	CP06	1.79	CP4	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	6.55	CP16	1.79	Cz	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	0.58	CP06	1.79	C3	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	2.26	CP06	1.79	Pz	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	10.92	CP19	1.79	P3	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	-1.39	CP16	1.79	CP4	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	1.66	CP22	1.79	Pz	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	3.43	CP16	1.79	CPz	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	3.47	CP02	1.79	P4	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	7.01	CP28	1.79	CP3	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	3.67	CP28	1.79	CPz	0.03125	He was hired for the job because of his fresh new look	12	5.81
look	BC	017	1.94	CP16	1.79	P3	0.03125	He was hired for the job because of his fresh new look	12	5.81
